battery_id,cycle,voltage_mean,voltage_min,voltage_max,voltage_std,voltage_range,current_mean,current_min,current_max,current_std,temperature_mean,temperature_min,temperature_max,temperature_std,discharge_duration,capacity_Ah,initial_capacity_Ah,SOH_percent,SOH_change,capacity_change,SOH_degradation_rate,capacity_degradation_rate,cycle_progress
B0005,22,3.549292319740949,2.472448301852732,4.188916055911241,0.2430973444996006,1.7164677540585092,-1.863380178294828,-2.0160713863396573,0.0026264001899385,0.5267409991401001,32.15709350345252,24.43128509546442,38.54143406601644,3.4192563180601603,3530.25,1.8246195526864504,1.8564874208181572,98.28343204622075,0.000338498900859463,6.284189514316196e-06,0.0001692494504297315,3.142094757158098e-06,10
B0005,25,3.559759220648976,2.64956413267546,4.189876247266316,0.2288618517595794,1.5403121145908556,-1.872968810287894,-2.016851865845563,0.0023645237017673,0.5116979707844124,32.36407129853099,24.74037188089418,38.52197451768004,3.3635991447660745,3491.016,1.814201935767392,1.8564874208181572,97.7222853989428,-0.5611466472779512,-0.010417616919058403,-0.18704888242598372,-0.003472538973019468,11
B0005,27,3.558081969139198,2.5724981777366227,4.189286794768804,0.2346077577627525,1.616788617032181,-1.8826095043160835,-2.016393908986775,0.001858378552761,0.4942824152307196,32.3181954403762,24.733107699311518,38.582485834057856,3.373928317672441,3470.281,1.8137521577549052,1.8564874208181572,97.69805803238792,-0.024227366554882224,-0.00044977801248680116,-0.012113683277441112,-0.00022488900624340058,12
B0005,29,3.555692244172496,2.5249886697730286,4.188837765892728,0.237911318298918,1.6638490961196997,-1.882536787636365,-2.0158117255163046,0.0022664654273509,0.4942870357372934,32.15709029211502,24.44798340505406,38.52029413487392,3.426023279669047,3470.0,1.8134404914735824,1.8564874208181572,97.68127007692816,-0.01678795545976186,-0.0003116662813227311,-0.00839397772988093,-0.00015583314066136555,13
B0005,31,3.562746818017503,2.694621861688723,4.189110301768517,0.2239260869020738,1.494488440079794,-1.8817935155260213,-2.0193509920362724,0.0013199464372558,0.4954145192703598,32.04407000314609,24.46309712112356,38.21358592965045,3.360458061989185,3450.297,1.8025980036306504,1.8564874208181572,97.09723768751648,-0.584032389411675,-0.01084248784293207,-0.2920161947058375,-0.005421243921466035,14
B0005,33,3.5614521756489204,2.64010141737067,4.18921207304098,0.2279697917277214,1.5491106556703098,-1.8921861285036712,-2.0164420273602586,0.0030782527761262,0.4770160473926998,31.93159367491153,24.32051139249706,38.1983618706913,3.385244667118977,3429.407,1.80210690024615,1.8564874208181572,97.07078432300706,-0.026453364509421817,-0.0004911033845003132,-0.013226682254710909,-0.0002455516922501566,15
B0005,35,3.5603420474985823,2.573903509838096,4.188899969428112,0.2329760049856253,1.614996459590016,-1.9027629207037409,-2.016465255161054,0.00090184864654,0.4571130109358775,31.941655359029298,24.357321702352365,38.31926916027133,3.4008083552683144,3409.484,1.802579500826209,1.8564874208181572,97.09624103091468,0.025456707907622445,0.00047260058005904604,0.012728353953811222,0.00023630029002952302,16
B0005,37,3.5591189041401865,2.4942396831720126,4.188779799856791,0.2387364387680622,1.6945401166847782,-1.913347060582244,-2.0181069603406625,-0.0004481239748701,0.4358942318853322,31.965008645476725,24.382419922756025,38.4787542519308,3.414795247499799,3390.422,1.8030683142834096,1.8564874208181572,97.12257104811376,0.02633001719907213,0.000488813457200532,0.013165008599536066,0.000244406728600266,17
B0005,39,3.557886771846508,2.4556793246645583,4.189272591516219,0.2414503141215667,1.7335932668516607,-1.9131602105481536,-2.0170254305215485,0.0023375587090041,0.4361904658639456,31.966241678512723,24.355030419469987,38.54659017774874,3.433369080629228,3390.281,1.802777624719604,1.8564874208181572,97.1069130069902,-0.015658041123558064,-0.00029068956380573496,-0.007829020561779032,-0.00014534478190286748,18
B0005,42,3.5520375235511907,2.632142800798914,4.187614060563439,0.2341656307122479,1.5554712597645248,-1.8553455745575973,-2.01684718332263,0.0059551658046401,0.5400579358950733,32.37143341978575,24.54942444728521,38.44749852224995,3.358265608227543,3591.734,1.8470259949329195,1.8564874208181572,99.49035873989015,2.3834457328999576,0.044248370213315624,0.7944819109666525,0.014749456737771874,19
B0005,46,3.5525668436897124,2.5027764692056795,4.187628781108399,0.2441722414090925,1.684852311902719,-1.8746995273150973,-2.016190951623346,0.0016182635202416,0.5078881766945342,32.70024990461686,24.917503693363493,38.992275791716615,3.4144547200965945,3552.297,1.847417311283644,1.8564874208181572,99.5114370594272,0.021078319537039647,0.0003913163507245354,0.005269579884259912,9.782908768113385e-05,20
B0005,50,3.556794038327039,2.617507742871704,4.187447226312926,0.2331197356739463,1.5699394834412224,-1.873827212788385,-2.016760348146938,0.0025192157843694,0.5090210348494151,32.32266411829938,24.56596639952811,38.51424197364312,3.395181230789341,3531.578,1.8361774213478947,1.8564874208181572,98.90599854098058,-0.6054385184466184,-0.011239889935749314,-0.1513596296116546,-0.0028099724839373286,21
B0005,54,3.5614100044534203,2.694074478000972,4.187344026387161,0.2248463314404929,1.493269548386189,-1.883193546754683,-2.0160230713598764,0.0037933120349866,0.493049411096651,31.98795810666763,24.21658146702539,38.165816144899125,3.404274898198559,3492.907,1.825780747577624,1.8564874208181572,98.34597999985364,-0.5600185411269365,-0.010396673770270759,-0.14000463528173412,-0.0025991684425676898,22
B0005,58,3.556610794781798,2.6237674644021887,4.187438187636325,0.2306744963518295,1.5636707232341367,-1.873239184822504,-2.01719076462715,0.0034388887386759,0.51045002675325,31.894456524691385,24.05499065781757,38.16526203587147,3.436465900023053,3511.594,1.8251136435078368,1.8564874208181572,98.31004632950896,-0.03593367034467576,-0.0006671040697872055,-0.00898341758616894,-0.00016677601744680137,23
B0005,62,3.5586742170266272,2.5010798299873738,4.18774138117799,0.2384585859277787,1.686661551190617,-1.9139593751505897,-2.016114862565665,0.0012614422239159,0.4336815885962881,31.78039681801023,24.024851602995685,38.27549578575718,3.444949444530768,3431.9370000000054,1.825581504220376,1.8564874208181572,98.33524772367372,0.02520139416475331,0.00046786071253923645,0.0063003485411883275,0.00011696517813480911,24
B0005,66,3.564103182686905,2.68499881852498,4.188261122540052,0.223712897106684,1.503262304015072,-1.9030532722310995,-2.016863630474281,0.0031353992245556,0.4560917837399327,31.688747146342205,23.93622764909489,37.98216079918311,3.4231952488727075,3431.125,1.814031127508391,1.8564874208181572,97.71308478400267,-0.6221629396710426,-0.01155037671198511,-0.15554073491776066,-0.0028875941779962777,25
B0005,70,3.559588063594272,2.547109116468133,4.187338767288234,0.2339906050623352,1.640229650820101,-1.9134590742247917,-2.024643671910137,0.0011043615738374,0.434873129767018,31.596747992569156,23.811534187517506,38.11100191887773,3.461139819499428,3412.406,1.8147691941158937,1.8564874208181572,97.75284086310276,0.03975607910008705,0.000738066607502752,0.009939019775021762,0.000184516651875688,26
B0005,74,3.556833231052199,2.471314764334132,4.187560306288175,0.2394720241414124,1.7162455419540428,-1.913620909902553,-2.017291134571006,-3.060676830687782e-05,0.43491395027052,31.56558649878708,23.754765330883423,38.18831137948753,3.480274215150429,3410.688,1.813969388710352,1.8564874208181572,97.70975921350076,-0.04308164960200145,-0.0007998054055415871,-0.010770412400500362,-0.00019995135138539677,27
B0005,78,3.5624410850948944,2.6613903306108773,4.18805176248713,0.2246938172828494,1.5266614318762528,-1.902581974571906,-2.01713712589233,0.0037901043107805,0.4573564287414881,31.59124667045208,23.79410930748377,37.99854111908584,3.455173082508427,3410.718,1.802765665167823,1.8564874208181572,97.1062688037682,-0.603490409732558,-0.011203723542529076,-0.1508726024331395,-0.002800930885632269,28
B0005,82,3.5591407106855666,2.541762355407921,4.187667484260542,0.2337381121665522,1.645905128852621,-1.9130621638638965,-2.015946028510057,0.0006901740069088,0.4362089113558066,31.603485399391182,23.80130098691845,38.194201649765226,3.4825819327963465,3392.719,1.804077040117352,1.8564874208181572,97.17690623092356,0.07063742715536137,0.0013113749495290428,0.01765935678884034,0.0003278437373822607,29
B0005,86,3.5573161327793144,2.628919415830567,4.2010701773378685,0.2244802327371113,1.5721507615073014,-1.920618117118412,-2.0167372379007014,0.0008475435827522,0.4205282536761078,31.91556385491565,23.78129749955371,38.45796400011448,3.5076959837591097,3470.672,1.8518025516704488,1.8564874208181572,99.74764875349146,2.5707425225678975,0.04772551155309679,0.6426856306419744,0.011931377888274197,30
B0005,90,3.561870782772737,2.6312552691827045,4.1996223345495824,0.2232655714450736,1.568367065366878,-1.9298830859597569,-2.0183057226929555,0.0011650883880798,0.399294272689169,32.081128118597164,24.2036410699716,38.49126351534004,3.3915014198167084,3414.109,1.8307038456739428,1.8564874208181572,98.61116348782735,-1.1364852656641062,-0.021098705996505984,-0.28412131641602656,-0.005274676499126496,31
B0005,94,3.5617586337260088,2.654880745360911,4.199853323702163,0.2210459604835194,1.5449725783412518,-1.929300528480541,-2.016579511976592,0.0019472390588109,0.4002852377219257,31.849792632896243,24.00078927251757,38.31473393357882,3.3803301579998144,3395.219,1.8199041089501269,1.8564874208181572,98.02943389447216,-0.5817295933551918,-0.010799736723815956,-0.14543239833879795,-0.002699934180953989,32
B0005,98,3.5597307651083123,2.6749688422803803,4.199103467081427,0.2189722484436545,1.5241346248010466,-1.923330987770314,-2.0193879194408373,0.0018372947715281,0.4135159697940358,31.465690433362017,23.53999092882516,37.861934640176806,3.416430218751927,3386.0,1.809307963702852,1.8564874208181572,97.45867078945712,-0.5707631050150468,-0.010596145247274924,-0.1426907762537617,-0.002649036311818731,33
B0005,102,3.5575937553540915,2.6159705726789904,4.199998536865001,0.2236425238784347,1.5840279641860109,-1.9284469980320087,-2.015814483813837,0.0074961910680886,0.4019409655775892,31.40934895665031,23.56609574757256,37.90665575786083,3.39766676229326,3368.187,1.80460990458052,1.8564874208181572,97.20560906279802,-0.253061726659098,-0.00469805912233201,-0.0632654316647745,-0.0011745147805830025,34
B0005,106,3.5597237883937995,2.658447162110498,4.19967522099872,0.2206730496885283,1.5412280588882217,-1.9231439161693824,-2.019901495893039,0.0013923748862999,0.4145005123309109,31.90224747551808,23.9730227457941,38.34003238560517,3.4319633187951024,3368.266,1.7993770651972192,1.8564874208181572,96.92374130950104,-0.28186775329697866,-0.005232839383300769,-0.07046693832424467,-0.0013082098458251923,35
B0005,110,3.559061771422033,2.697942608427116,4.1991847248803165,0.2174117074890921,1.5012421164532008,-1.917014964043808,-2.016522387288751,0.0025753372180031,0.4272903561501054,31.649024294808623,23.755161868961988,38.0745950590744,3.429628733786301,3358.719,1.7884432335370462,1.8564874208181572,96.33478867036308,-0.5889526391379576,-0.010933831660173032,-0.1472381597844894,-0.002733457915043258,36
B0005,114,3.557015527748059,2.6617272246516333,4.200012480335,0.2202112122344345,1.538285255683367,-1.922048805055383,-2.017112121704317,0.0011747056452339,0.4161258984825695,31.48874626238971,23.51454265913581,38.07252758016199,3.4678195183884166,3339.5,1.7829230484252725,1.8564874208181572,96.03744299218224,-0.29734567818084656,-0.005520185111773657,-0.07433641954521164,-0.0013800462779434142,37
B0005,118,3.5562481933590964,2.699288287625812,4.1992373656547874,0.2171153204978367,1.4999490780289753,-1.916230282154988,-2.018009988339822,0.0023816748049826,0.4289376620356979,31.329995610092634,23.27146353182613,37.80133585100446,3.5094402484809746,3331.265,1.7730337158018288,1.8564874208181572,95.5047524653008,-0.5326905268814386,-0.009889332623443714,-0.13317263172035965,-0.0024723331558609285,38
B0005,122,3.5532756526091784,2.612793240883853,4.199395781118708,0.2242097776623701,1.5866025402348545,-1.9220800182578983,-2.017724236336294,0.0021374370347549,0.4172895950868297,31.569551201845574,23.439367870877128,38.39873985476869,3.562748483599031,3321.188,1.773037755078937,1.8564874208181572,95.50497004162602,0.00021757632522678705,4.039277108125461e-06,5.439408130669676e-05,1.0098192770313652e-06,39
B0005,126,3.556266431640255,2.6637064901468075,4.199578698026071,0.2206559864089456,1.535872207879263,-1.916241789031196,-2.016792488625222,0.0015198619580386,0.4295482143045132,32.111426258867944,24.020578317587123,38.74929237918251,3.542509758652166,3321.844,1.7678721106662054,1.8564874208181572,95.22672175646096,-0.2782482851650627,-0.005165644412731485,-0.06956207129126568,-0.0012914111031828712,40
B0005,130,3.5563095420140822,2.6668454289754746,4.199546957512695,0.2208647208047918,1.53270152853722,-1.915880982351776,-2.017255132631586,0.0018244735178706,0.4301866281036963,32.271676011112376,24.256086319320037,38.87275464755104,3.505491291733021,3311.828,1.762315070409309,1.8564874208181572,94.92739086983164,-0.2993308866293205,-0.005557040256896517,-0.07483272165733013,-0.0013892600642241293,41
B0005,134,3.558950851054106,2.684431051981017,4.194091469340824,0.2248771520046519,1.5096604173598074,-1.911440626575304,-2.0159457514475405,0.0005228307091433,0.4394410941939015,31.842291659678654,23.99270220171187,38.503541429116005,3.5341086843673057,3327.391,1.7676172924938447,1.8564874208181572,95.21299593373234,0.2856050639007037,0.00530222208453579,0.07140126597517593,0.0013255555211339476,42
B0005,136,3.5534418211598053,2.645224362345869,4.200715235801255,0.2226344820148037,1.5554908734553856,-1.9158166997544157,-2.021877555086194,0.0024271068866283,0.4299853699579859,31.759815453754253,23.826487051861594,38.27009094548294,3.461197240670021,3312.078,1.762668359743147,1.8564874208181572,94.94642085785507,-0.26657507587727025,-0.004948932750697743,-0.13328753793863513,-0.0024744663753488716,43
B0005,140,3.5510121537420285,2.6603527244917,4.1990980807180325,0.2213051101969749,1.5387453562263325,-1.9151304155635371,-2.0169903181968984,0.0006158711833322,0.4310379045239763,31.41911167391793,23.348558306380397,38.11684755251712,3.5319955005201416,3293.172,1.7517304870664143,1.8564874208181572,94.35725054869609,-0.5891703091589875,-0.01093787267673263,-0.14729257728974687,-0.0027344681691831574,44
B0005,144,3.551317608213948,2.6926849789916263,4.199398534411534,0.219007207490344,1.5067135554199078,-1.914848578439364,-2.016185456554963,0.0008035192993614,0.4323139024511879,31.331626572312267,23.23621418856597,38.04152715355532,3.538620015044167,3275.328,1.7418496047960008,1.8564874208181572,93.82501520146928,-0.532235347226802,-0.009880882270413505,-0.1330588368067005,-0.002470220567603376,45
B0005,148,3.549003180550162,2.670544734728978,4.199122915612965,0.221128808998641,1.528578180883987,-1.9144128654409127,-2.0170647431651068,0.0014889451776809,0.4327839754033059,31.35934131425137,23.214801785728056,38.17980302242767,3.580882360514829,3265.016,1.7360913511847138,1.8564874208181572,93.5148459244402,-0.3101692770290896,-0.005758253611287012,-0.0775423192572724,-0.001439563402821753,46
B0005,150,3.559764834095517,2.605158060541757,4.190409478081396,0.2269081165416427,1.5852514175396388,-1.9388813849818085,-2.0168134548386294,0.0024931147123922,0.3772637665356265,34.31088483888259,26.647373946169797,40.71218198711114,3.3312911329320847,3328.937,1.7936240148573608,1.8564874208181572,96.61385230754256,3.0990063831023633,0.05753266367264698,1.5495031915511817,0.02876633183632349,47
B0005,154,3.5623454342368555,2.672012007453096,4.199933846791869,0.2219615161167919,1.5279218393387732,-1.927509725704535,-2.0165540953857675,0.0028589701045215,0.4040668216252261,33.43585640373788,25.69911743242072,39.88526123315293,3.375809341922384,3329.266,1.7831890223273277,1.8564874208181572,96.05176972012408,-0.5620825874184732,-0.010434992530033105,-0.1405206468546183,-0.002608748132508276,48
B0005,158,3.558336657621618,2.674271233724938,4.199365021329158,0.2211630242404102,1.52509378760422,-1.9267185977839405,-2.022483480851903,0.0012369720338688,0.4055885131371584,32.66698125020078,24.83328108182313,39.18287352945846,3.410710826213734,3301.579,1.7673642076278957,1.8564874208181572,95.1993634758384,-0.8524062442856888,-0.015824814699431977,-0.2131015610714222,-0.003956203674857994,49
B0005,162,3.554013138622869,2.6309416727017187,4.19902365945384,0.2244170962814481,1.5680819867521216,-1.9261308349663744,-2.016804145903712,0.0027115029184951,0.4068434847542995,32.28423408691397,24.361616832363048,38.95156480403077,3.477296802755773,3283.563,1.7570177850353066,1.8564874208181572,94.64205172265513,-0.5573117531832708,-0.01034642259258911,-0.1393279382958177,-0.0025866056481472777,50
B0005,166,3.552376095886298,2.6629725743154204,4.199432142144215,0.222045693802601,1.536459567828795,-1.9202346781375208,-2.0172800396238526,0.0031272458314235,0.4201798083466841,32.00739178780946,24.019157444608588,38.607510759873634,3.511463608907252,3275.125,1.7468706179837907,1.8564874208181572,94.09547290193552,-0.5465788207196027,-0.01014716705151586,-0.13664470517990068,-0.002536791762878965,51
B0005,170,3.549618661283733,2.612942119873717,4.199640922827531,0.2262225932909048,1.5866988029538145,-1.9201011498853635,-2.0159193745006387,0.0012894534058489,0.4206076443839264,32.06387071886056,24.00664649428476,38.920359903369054,3.565622841015737,3265.656,1.7417172507457144,1.8564874208181572,93.81788592880078,-0.27758697313474556,-0.005153367238076356,-0.06939674328368639,-0.001288341809519089,52
B0005,174,3.54938103086703,2.615719844266148,4.199305653118061,0.226444631751982,1.5835858088519132,-1.9144278105456467,-2.020605919573001,0.0010352326876111,0.4328590035817753,32.43754560319043,24.328038456694348,39.23273115358871,3.6022709283889247,3266.093,1.7364225056478186,1.8564874208181572,93.53268361401416,-0.2852023147866163,-0.005294745097895737,-0.07130057869665407,-0.0013236862744739342,53
B0005,178,3.547211868041896,2.6287695472774453,4.198949734540481,0.2256048866862126,1.5701801872630354,-1.908340706503589,-2.017554048083073,0.0021414406216503,0.4454245921181926,32.16809876635083,24.121591093765637,38.9649270684008,3.563053000695821,3257.594,1.7263217239235826,1.8564874208181572,92.988603346571,-0.5440802674431637,-0.010100781724236008,-0.13602006686079093,-0.002525195431059002,54
B0005,182,3.5467052098640246,2.6655106679421823,4.19834220599025,0.2226094623669177,1.5328315380480677,-1.902207182631691,-2.016416703030436,0.0017702200905978,0.4575237574010793,32.05752645824972,23.971565610462942,38.83927283461771,3.580382906894387,3248.593,1.7158065389330133,1.8564874208181572,92.42220117908766,-0.5664021674833322,-0.01051518499056936,-0.14160054187083304,-0.00262879624764234,55
B0005,186,3.544629653883431,2.650495153350403,4.198995776266302,0.2244108788342533,1.548500622915899,-1.9020484449938715,-2.0170229987437884,0.0014307662327893,0.4582494402016183,31.975920928072718,23.83541998401671,38.82796377704433,3.613712963904532,3238.766,1.710533351135192,1.8564874208181572,92.13816005181208,-0.28404112727558584,-0.005273187797821377,-0.07101028181889646,-0.0013182969494553443,56
B0005,190,3.5436291614253204,2.643236235233877,4.19916986492694,0.2251626394650501,1.555933629693063,-1.8964907679062355,-2.016783933430818,0.0049011998067657,0.4695119039783484,32.21689335291319,23.956923878018035,39.14007944734004,3.680920741665673,3240.14,1.706014499648521,1.8564874208181572,91.89475137389712,-0.24340867791495668,-0.004518851486670972,-0.06085216947873917,-0.001129712871667743,57
B0005,194,3.5444946147995258,2.656450207001938,4.199246833083063,0.2250288003365719,1.5427966260811248,-1.895971437908019,-2.0199829306240717,0.0017964242690772,0.4700220134159711,32.55632993697177,24.465118009505925,39.349611598028886,3.5876341260521625,3230.109,1.7003110272642588,1.8564874208181572,91.587532896664,-0.30721847723312123,-0.005703472384262165,-0.07680461930828031,-0.0014258680960655412,58
B0005,198,3.5409201846556857,2.626177688152069,4.19925518864016,0.2275926795404217,1.5730775004880906,-1.889964879983928,-2.016448312230377,0.0048990136261112,0.4809252461296192,32.40048085325998,24.267851748683743,39.29444535878087,3.6261445424786727,3229.7810000000027,1.6945798601797897,1.8564874208181572,91.27882263985312,-0.30871025681088327,-0.00573116708446908,-0.07717756420272082,-0.00143279177111727,59
B0005,202,3.541195668799061,2.6582230344240045,4.199610827671791,0.2253901682415922,1.5413877932477869,-1.889370382442051,-2.026465491633473,0.0024344067431928,0.4822531223123997,32.29371860868794,24.14386556947967,39.10487658009542,3.637499367495382,3212.469,1.6849029086609286,1.8564874208181572,90.75757205607074,-0.5212505837823755,-0.009676951518861054,-0.13031264594559389,-0.0024192378797152636,60
B0005,206,3.540671044783382,2.695100237338448,4.1994453812630566,0.2220033764373275,1.5043451439246085,-1.8776883243431417,-2.017330650607364,0.0014513205321675,0.5029620620589579,32.1360714480678,23.93408558388468,39.0462609369598,3.654819125074113,3213.219,1.6744741591159715,1.8564874208181572,90.19582574806932,-0.5617463080014176,-0.010428749544957094,-0.1404365770003544,-0.0026071873862392736,61
B0005,210,3.537604879026877,2.639091813583503,4.198991968341307,0.2274702116502318,1.5599001547578042,-1.8831065986697757,-2.02257876070347,0.0059339984616673,0.4936099038550067,32.38268549723498,24.08059534182364,39.398032192832,3.738665594798859,3203.578,1.6745692479879102,1.8564874208181572,90.2009477257823,0.0051219777129745125,9.508887193865334e-05,0.0012804944282436281,2.3772217984663335e-05,62
B0005,214,3.538422485261741,2.6857210282450983,4.197785116892181,0.2244563950317913,1.5120640886470826,-1.876359921441716,-2.0158674131052456,0.0034449440902895,0.5045046007331752,32.30899951427637,24.428816535813286,39.10678394120843,3.573601688124995,3195.125,1.663716375981405,1.8564874208181572,89.6163559916933,-0.5845917340890026,-0.010852872006505088,-0.14614793352225064,-0.002713218001626272,63
B0005,216,3.53928626988912,2.69017866510873,4.201331130571617,0.2237217691429451,1.5111524654628874,-1.870955026010444,-2.016878594815316,0.0012286208011475,0.5143997774045596,32.56636929496716,24.3288116844709,39.44448954135193,3.698714627901927,3195.312999999994,1.659013868748246,1.8564874208181572,89.3630546668135,-0.25330132487979995,-0.0047025072331590145,-0.12665066243989997,-0.0023512536165795073,64
B0005,220,3.533690170241391,2.639895313359579,4.199339974904826,0.2284155018484487,1.5594446615452475,-1.8705599868289544,-2.019019155129933,0.0006759557151863,0.5149956757914231,32.46542951751835,24.124885387020974,39.509602016775695,3.763161934375441,3186.297,1.6538540573335014,1.8564874208181572,89.08512057704355,-0.2779340897699427,-0.005159811414744642,-0.06948352244248568,-0.0012899528536861604,65
B0005,224,3.534367734544495,2.68991452927918,4.198916244859707,0.2240112856380017,1.509001715580527,-1.8640049795794804,-2.0179820220655023,0.0017286665299136,0.5255367036226928,32.347056454418095,23.980294072799666,39.33486536224533,3.768638783876801,3176.438,1.642653782130131,1.8564874208181572,88.48181591266643,-0.60330466437712,-0.011200275203370413,-0.15082616609428,-0.0028000688008426033,66
B0005,228,3.5312941932103548,2.65935818848874,4.198537488587242,0.2270920459202185,1.539179300098502,-1.8636932149873204,-2.0158401305926343,0.0008822013179447,0.5263075365065475,32.371538940646154,23.969183667109306,39.43723270017243,3.798378346405976,3167.593,1.6378578430223698,1.8564874208181572,88.22348186450748,-0.25833404815895733,-0.004795939107761216,-0.06458351203973933,-0.001198984776940304,67
B0005,232,3.5309134771684274,2.6657030585650423,4.198943932259475,0.2267451154884145,1.5332408736944323,-1.857820396301907,-2.0192083553177325,0.0032196054196979,0.5360241740397207,32.45549347979197,24.037074564457946,39.51375235624076,3.806767841094206,3167.719,1.6327350407099108,1.8564874208181572,87.94754127611387,-0.2759405883936097,-0.005122802312458985,-0.06898514709840242,-0.0012807005781147462,68
B0005,236,3.5287226893409893,2.642986759012803,4.199579806494986,0.2292703535960907,1.5565930474821834,-1.8572160981955343,-2.017754065523427,0.0023292227087573,0.5366022681919891,32.50017194695606,24.074008046047823,39.60170302810528,3.822022211269683,3159.077999999994,1.6277528915533617,1.8564874208181572,87.67917699307695,-0.2683642830369166,-0.004982149156549154,-0.06709107075922915,-0.0012455372891372885,69
B0005,240,3.52625493581969,2.631116911889304,4.198782234828033,0.2307324709807415,1.5676653229387294,-1.8568340008006827,-2.016206764491147,0.0036382151418645,0.5375143566828329,32.50100298369444,24.043536678896334,39.68746359758208,3.84957926477219,3148.829,1.622125485521159,1.8564874208181572,87.37605584239753,-0.3031211506794165,-0.005627406032202575,-0.07578028766985412,-0.0014068515080506439,70
